"","LSOA code","LSOA name","LAD code","LAD name","ITL1 code","ITL1 name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","GEOGRAPHY_NAME","OBS_VALUE"
"326","E01012306","Darlington 012C","E06000005","Darlington","TLC","North East (England)",4.30203319,4.518991812,4.758693653,4.839628366,4.959630062,5.695308965,6.273782867,6.496244492,7.145049289,7.272940296,7.669654205,7.551977671,7.446522595,7.800357762,6.108435239,7.506065478,8.471569511,8.185165743,6.905770614,8.800895144,5.857724064,6.660691268,7.076904068,"Darlington 012C",388
"327","E01012307","Darlington 009A","E06000005","Darlington","TLC","North East (England)",46.2319588,48.88229759,47.49790473,45.26063717,48.18029912,49.75893673,52.43075731,52.33999267,54.47885144,53.60401419,56.13136599,54.99094658,57.88129258,57.40082966,54.15758771,56.02742858,65.06082285,60.82782832,60.95217013,59.32565777,64.32022728,55.9768628,53.62012448,"Darlington 009A",1377
"328","E01012309","Darlington 006A","E06000005","Darlington","TLC","North East (England)",19.48225922,20.91186635,20.79299452,23.05254454,25.11279317,31.80801234,36.70667035,30.68292823,29.66465549,33.35064104,43.1241055,47.95926343,47.64288996,48.21599411,41.8349277,49.2886175,43.88056982,41.03313149,49.15962971,57.58562358,59.87866509,75.65465347,80.65207751,"Darlington 006A",404
"329","E01012310","Darlington 006B","E06000005","Darlington","TLC","North East (England)",3.188102291,3.275197572,3.418514003,3.446378671,3.314671864,3.517887866,3.631631618,3.698707758,3.646623343,3.753538032,4.079679455,3.779863586,3.540430044,3.627031831,3.588439869,3.276229974,3.648073606,3.377561037,3.203758552,4.878092034,6.109820509,6.648797162,7.226275281,"Darlington 006B",199
"330","E01012311","Darlington 006C","E06000005","Darlington","TLC","North East (England)",2.945849107,2.978868036,3.092500033,3.107038317,2.970116781,3.157502114,3.256017563,3.306923374,3.253167626,3.307871813,3.6160135,3.332418247,3.152977213,3.257475071,3.250627919,3.321591492,3.324554834,3.640329238,3.820328825,3.952431965,4.050410169,3.924253247,4.34574263,"Darlington 006C",126
"331","E01012312","Darlington 006D","E06000005","Darlington","TLC","North East (England)",2.308740233,2.442447346,2.617082681,2.670348661,2.689974425,2.854813492,3.046054105,3.184546601,3.167596307,3.294260662,3.45388495,3.487720679,3.420515576,3.669886845,3.73755305,4.780479152,4.70783361,6.777778711,4.419770808,4.768910858,4.55427915,4.317518103,5.167941977,"Darlington 006D",120
"332","E01012313","Darlington 006E","E06000005","Darlington","TLC","North East (England)",19.48225922,20.91186635,20.79299452,23.05254454,25.11279317,31.80801234,36.70667035,30.68292823,29.66465549,33.35064104,43.1241055,47.95926343,47.64288996,48.21599411,41.8349277,6.393071825,6.225707007,41.03313149,49.15962971,57.58562358,59.87866509,75.65465347,80.65207751,"Darlington 006E",354
"333","E01012314","Darlington 006F","E06000005","Darlington","TLC","North East (England)",3.479741073,3.767451879,4.031976478,4.183067201,4.345129732,4.579811795,4.95846038,5.146817857,5.083936898,5.441369432,5.606151182,5.671901468,5.531317559,5.930970764,6.223707339,49.2886175,43.88056982,5.543284216,4.347871064,2.140211572,2.371656042,2.106756823,1.218235491,"Darlington 006F",172
"334","E01012315","Darlington 010A","E06000005","Darlington","TLC","North East (England)",6.545913917,6.751104745,7.1337481,7.308379905,7.240095349,7.720709218,8.158135047,8.257823017,8.323786593,8.524716443,9.14388285,8.816720625,8.544806867,8.752758874,8.764221809,8.537244058,11.24751015,10.9577792,11.01399101,11.44535293,12.95648052,14.27197851,25.23182763,"Darlington 010A",231
"335","E01012316","Darlington 010B","E06000005","Darlington","TLC","North East (England)",13.69282848,14.35218953,15.46128292,16.00083616,16.73156236,18.95890331,20.69184657,21.35315318,22.92166655,23.40877036,23.85241958,24.00050404,24.21910492,26.38005333,21.57526186,31.90498338,25.54428277,28.66037585,23.09306092,30.71873283,25.52166209,29.39853645,28.87110254,"Darlington 010B",888
"336","E01012317","Darlington 013A","E06000005","Darlington","TLC","North East (England)",56.14642472,56.21813508,74.53678734,67.3948495,63.48581127,62.64691234,64.95336637,65.19073011,64.60740429,57.48114481,63.93129052,43.64935713,49.3804428,35.44665573,28.50672028,4.301379568,3.621498201,2.584105688,2.71556742,2.674659003,2.904627068,2.913546096,3.277605794,"Darlington 013A",102
"337","E01012318","Darlington 013B","E06000005","Darlington","TLC","North East (England)",2.868321459,2.95425113,3.049952985,3.095297558,3.054307699,3.22353814,3.382034964,3.514419628,3.566415813,3.5171313,3.718015346,3.513986101,3.33476523,3.39979731,3.415896589,3.466553903,4.066474954,70.44567909,71.26493651,69.6680238,3.955807942,49.43793227,4.309008903,"Darlington 013B",219
"338","E01012319","Darlington 013C","E06000005","Darlington","TLC","North East (England)",56.14642472,56.21813508,74.53678734,67.3948495,63.48581127,62.64691234,64.95336637,65.19073011,64.60740429,57.48114481,63.93129052,43.64935713,49.3804428,35.44665573,28.50672028,95.21543638,109.1959964,70.44567909,71.26493651,69.6680238,111.2991596,49.43793227,42.65029536,"Darlington 013C",382
"339","E01012323","Darlington 002C","E06000005","Darlington","TLC","North East (England)",7.193646078,8.006326775,8.513917058,9.066798748,9.580860434,10.28550754,11.1039763,11.42101487,11.40006911,11.64025779,11.91462373,12.25262248,11.78262775,12.37461447,12.3949513,12.24769627,13.60541256,14.19099986,10.45928835,12.11038331,11.28256888,13.26374464,14.50144777,"Darlington 002C",394
"340","E01012324","Darlington 002D","E06000005","Darlington","TLC","North East (England)",3.352666992,3.485930699,3.566719142,3.613849161,3.56685147,3.725165968,3.868812903,3.912048087,3.982247373,4.062554255,4.352631457,4.145932091,3.972304785,3.994245839,4.101972325,3.82886896,3.840308339,4.183681362,6.739695036,6.598929225,7.085174739,7.059072377,6.853269552,"Darlington 002D",216
"341","E01012325","Darlington 005A","E06000005","Darlington","TLC","North East (England)",4.176393814,4.281498765,4.452635924,4.439354209,4.445832343,4.909162196,5.232888651,5.331666253,5.448407499,5.498118201,5.835198251,5.552127869,5.521450549,5.700755824,5.396083549,5.156272868,9.422238416,6.420437767,6.179449573,6.676572167,6.396608916,7.302353268,6.821586025,"Darlington 005A",188
"342","E01012326","Darlington 005B","E06000005","Darlington","TLC","North East (England)",9.347597978,10.34545338,11.33491452,11.8660172,12.49065125,13.99726616,15.43968759,16.05216943,16.06800691,17.34547857,17.94088321,18.28934012,17.78232237,18.88652146,18.20365384,14.08834758,14.45459411,16.16791692,16.87550745,17.8764072,17.08153437,16.25846396,17.57398871,"Darlington 005B",523
"343","E01012327","Darlington 009B","E06000005","Darlington","TLC","North East (England)",2.358684402,2.703183447,2.974776951,3.163552914,3.385922209,3.635039802,3.757363223,3.835440033,3.962628832,4.176569527,4.30133577,4.330928936,4.173785106,4.114254888,4.046041217,3.272337672,3.760195241,4.233369433,3.361950672,4.592673935,3.252023741,7.562045126,10.40799785,"Darlington 009B",227
"344","E01012328","Darlington 003A","E06000005","Darlington","TLC","North East (England)",2.773686411,2.7949545,2.975461692,2.944248642,2.814908847,2.972427698,3.152405722,3.287976063,3.322375208,3.406619182,3.652797453,3.366230384,3.236082182,3.431078313,3.392997449,4.5700819,3.23060533,3.539096953,3.306094594,3.273702043,3.572969078,3.450961538,3.344616984,"Darlington 003A",164
"345","E01012329","Darlington 003B","E06000005","Darlington","TLC","North East (England)",9.875086479,10.69721957,10.65521609,10.92918705,11.33355081,11.70293998,12.48655043,12.42054933,13.2748205,13.4445366,14.3223389,14.59135371,14.35888099,14.04888704,14.22692929,16.59255017,17.17137425,16.49752456,19.71656819,16.70242228,16.64045942,19.53882306,18.05550795,"Darlington 003B",475
"346","E01012330","Darlington 003C","E06000005","Darlington","TLC","North East (England)",4.156729245,4.190014127,4.381385925,4.401082229,4.179547298,4.39330403,4.546765125,4.612935628,4.483320063,4.575879821,5.003036091,4.610525814,4.33441427,4.508177564,4.473150304,5.048232545,5.30857833,5.122679015,5.591887181,5.871345889,7.715806742,5.508284536,6.339132516,"Darlington 003C",114
"347","E01012331","Darlington 003D","E06000005","Darlington","TLC","North East (England)",3.954568097,4.132372417,4.603532732,4.779910862,4.873570692,5.298367917,5.558334846,5.686316005,6.121979973,5.979564085,5.809623341,5.448070871,5.468002443,5.632298071,4.620117582,4.19437869,4.211719235,6.599869589,5.745716167,5.744211625,4.85637735,5.32774888,5.985912915,"Darlington 003D",213
"348","E01012332","Darlington 005C","E06000005","Darlington","TLC","North East (England)",3.273352812,3.327828388,3.518646019,3.545716311,3.550485513,3.924143223,4.26538588,4.379129517,4.752791197,4.890688903,5.172827416,4.968039561,4.980631243,5.351726073,4.288019425,7.382167333,8.164898192,5.65598893,4.029433469,5.307978447,3.684256089,5.600139524,6.051189225,"Darlington 005C",149
"349","E01012333","Darlington 005D","E06000005","Darlington","TLC","North East (England)",3.142865765,3.207663303,3.360598415,3.416412866,3.38837614,3.576096565,3.686635091,3.81793095,3.862817052,3.982374323,4.274768624,4.17347404,4.110015705,4.289622314,4.083165301,5.157485283,5.512956457,5.887587515,7.400775965,8.279787648,8.935733987,10.04575496,7.385710625,"Darlington 005D",109
"350","E01012334","Darlington 001B","E06000005","Darlington","TLC","North East (England)",62.74686715,45.70820127,48.11061193,59.80092293,61.06407606,72.5126927,60.58182054,70.30287067,69.01929749,62.6992687,76.14436776,77.65997453,66.90208809,69.05090112,58.66451939,54.37229277,72.19943348,54.61437067,66.64498217,66.29433853,70.86814474,73.1454709,79.32855681,"Darlington 001B",1277
"351","E01012335","Darlington 001C","E06000005","Darlington","TLC","North East (England)",6.134412495,6.259685669,6.614403666,6.748347678,6.716426683,7.048164355,7.425008995,7.545403565,7.486427847,7.696111322,8.307812531,7.868949254,7.543653234,7.892361403,7.93829287,6.902125918,7.670290352,8.033592941,8.841819114,12.10768731,9.001476084,10.65997235,10.527129,"Darlington 001C",288
"352","E01012336","Darlington 011A","E06000005","Darlington","TLC","North East (England)",15.56871585,14.34339089,14.85167657,15.42087485,17.46075279,19.39191392,22.74029542,23.9827614,23.8702199,24.82586962,26.99073794,26.79033648,28.37362739,30.02579481,30.46047519,28.55121936,29.77548931,33.4954095,35.54666576,34.11234638,29.69482491,25.53949306,27.13222144,"Darlington 011A",449
"353","E01012337","Darlington 011B","E06000005","Darlington","TLC","North East (England)",7.58339979,7.985090905,8.542374087,8.78852347,8.913210846,9.449427566,10.13182421,10.44246834,10.22881437,10.79323405,11.38970708,11.22640477,10.78542287,11.4684457,11.72957909,10.48564515,13.04641341,12.34192515,13.47524083,17.29658295,15.88204841,16.56189079,15.39474868,"Darlington 011B",380
"354","E01012338","Darlington 015A","E06000005","Darlington","TLC","North East (England)",12.60474388,13.32481519,14.38121145,15.43747011,16.50391746,18.65849022,21.3955044,23.70909761,24.32134312,22.95608258,24.009108,23.02487819,22.83859651,23.16965316,21.73555827,23.09686074,27.98470389,33.33157771,48.69804778,48.78629637,31.87116718,28.18621542,23.33242725,"Darlington 015A",587
"355","E01012339","Darlington 015B","E06000005","Darlington","TLC","North East (England)",13.62675885,13.62534566,14.41106743,15.66574834,16.66211387,17.56084013,18.87438511,20.51828328,22.00405258,22.3668706,22.11293487,21.45376148,21.46578989,22.9089388,20.93260048,23.67306007,22.06293429,19.3677883,19.31634792,20.95808459,29.40195502,27.03275367,22.13925877,"Darlington 015B",672
"356","E01012340","Darlington 012D","E06000005","Darlington","TLC","North East (England)",7.941934554,8.699412773,8.895728626,9.224237436,9.844616797,10.71737038,12.07599025,12.56111165,13.52925492,13.65376747,14.38413267,14.7128626,14.86464354,15.43156714,13.50116633,12.01014752,11.81470838,13.62966758,12.87579487,15.36537761,13.23421187,15.39427183,15.46243183,"Darlington 012D",536
"357","E01012341","Darlington 012E","E06000005","Darlington","TLC","North East (England)",2.194951268,2.244953573,2.378040636,2.37581517,2.31059983,2.464096483,2.60918164,2.69275958,2.76349045,2.88681915,3.055378813,2.865666086,2.805685798,2.956713553,2.906738918,4.747309402,4.77175171,8.115524227,3.916767119,3.953560095,3.265281547,4.0555188,3.951764408,"Darlington 012E",170
"358","E01012342","Darlington 009C","E06000005","Darlington","TLC","North East (England)",26.27958594,29.75358495,32.22452296,34.97387041,37.01940398,40.17966852,44.72300237,48.58282766,48.13574517,48.14172584,50.49983033,53.44108163,54.41970393,56.64341299,56.86071626,49.05270588,43.23339047,46.45567025,51.80173753,50.68575804,51.76264735,60.48173643,68.99546096,"Darlington 009C",1646
"359","E01012343","Darlington 009D","E06000005","Darlington","TLC","North East (England)",128.8374568,137.5622522,148.8457866,173.0395668,184.9281177,210.9296583,224.8509982,219.9145267,231.9156946,213.3721613,217.7133753,208.4238079,219.6356948,217.2530751,221.6203369,324.102946,394.8055707,381.8967367,363.6122573,360.1198054,352.6804718,308.6134926,301.8661953,"Darlington 009D",4440
"360","E01012344","Darlington 015C","E06000005","Darlington","TLC","North East (England)",7.409543249,15.89850403,16.88079224,16.95555661,17.31469843,17.57054576,18.97207322,20.1189152,21.23491194,23.53523955,24.67145352,23.42694501,23.51170531,24.58873446,27.36466483,24.19197415,26.44713079,10.4263275,10.1273977,8.843797363,9.430542107,8.894124967,8.644099219,"Darlington 015C",333
"361","E01012345","Darlington 015D","E06000005","Darlington","TLC","North East (England)",32.88670134,35.60004839,37.77833975,39.10654366,42.44974816,44.69844886,48.41169667,49.16535993,52.80510893,52.88246527,54.68595751,56.32977427,58.74544425,61.1544901,49.14467517,38.61217085,37.91865164,60.50916883,44.73315635,51.73381069,43.67952334,49.6431344,57.55489017,"Darlington 015D",1350
"362","E01012346","Darlington 015E","E06000005","Darlington","TLC","North East (England)",22.93448413,15.89850403,16.88079224,16.95555661,17.31469843,17.57054576,18.97207322,20.1189152,21.23491194,23.53523955,24.67145352,23.42694501,23.51170531,24.58873446,27.36466483,24.19197415,26.44713079,5.443463876,5.979953061,6.356923005,8.205258395,8.364589721,7.752151824,"Darlington 015E",189
"363","E01012347","Darlington 011C","E06000005","Darlington","TLC","North East (England)",16.16565393,16.4402053,16.48230633,16.76148186,16.33435097,17.76658373,18.14957791,19.44718523,20.68861032,20.72309352,23.28384503,24.51834788,26.81995562,26.83945814,30.45420214,33.99876197,33.73372591,38.00361446,19.48738525,13.09241656,6.729238894,6.534739457,6.50214358,"Darlington 011C",1095
"364","E01012348","Darlington 011D","E06000005","Darlington","TLC","North East (England)",5.80628897,6.074262999,6.313044728,6.470111294,6.430422081,6.799471717,7.203659689,7.351760717,7.383163365,7.519194664,7.945862608,7.72571097,7.434020373,7.656818061,7.748593821,11.00327206,9.289073569,11.00894012,9.729406414,9.786401749,11.56711257,10.48653367,10.76070156,"Darlington 011D",247
"365","E01012349","Darlington 004A","E06000005","Darlington","TLC","North East (England)",16.6446881,18.30853447,18.50943813,19.34366648,20.40535498,20.93263884,22.8670328,22.66488656,25.03974528,25.1978861,27.22939695,28.01445109,28.49484639,26.88359845,26.23644998,28.21099031,29.32574906,31.21370995,26.05095078,28.46139543,27.37162295,28.69592553,38.96279049,"Darlington 004A",958
"366","E01012350","Darlington 004B","E06000005","Darlington","TLC","North East (England)",3.904260169,4.214604334,4.504896547,4.675024801,4.819025281,5.066172003,5.466755957,5.661037673,5.563994707,5.904317265,6.119610357,6.179437845,6.022153706,6.411558444,6.654229637,5.303466285,5.299001626,4.50098227,5.091146385,4.195951573,4.566582919,4.585172837,4.539329432,"Darlington 004B",204
"367","E01012351","Darlington 004C","E06000005","Darlington","TLC","North East (England)",3.385277883,3.407504212,3.565383431,3.566437872,3.403311755,3.666020264,3.791426449,3.883148056,3.822959269,3.950873973,4.300382036,3.995619427,3.726003464,3.883324973,3.874675633,3.492149146,4.240647982,4.461255101,4.91183164,5.588743157,5.119794686,4.161643203,4.264194668,"Darlington 004C",108
"368","E01012352","Darlington 004D","E06000005","Darlington","TLC","North East (England)",5.544522926,5.560921024,5.981994024,5.890489133,6.400603286,7.184580929,8.254989354,8.467938385,8.99821083,9.061822518,9.390697337,9.398801081,9.46107309,10.21317139,8.154951997,9.060959186,12.15554874,8.144796643,9.660780635,12.82888987,10.61503356,10.36246864,11.13136955,"Darlington 004D",338
"369","E01012353","Darlington 008B","E06000005","Darlington","TLC","North East (England)",1.584134945,1.634753325,1.666916895,1.650499519,1.641650735,1.721574671,1.923567568,1.969624116,1.848552761,1.913024312,2.091707682,1.911617763,1.767825774,1.95406459,1.968160887,1.854502751,1.966940007,2.164131749,5.255155033,5.038288586,3.005905682,2.320550729,2.468880655,"Darlington 008B",127
"370","E01012354","Darlington 008C","E06000005","Darlington","TLC","North East (England)",12.87917467,13.97551545,14.51499802,15.06442066,15.6630253,16.64040582,17.51517396,18.85936757,20.38715607,20.97390756,22.76638393,24.35877221,25.76651394,26.41257033,26.1797684,24.54733932,27.21633085,45.2128484,53.54317597,34.59292814,62.22953103,36.35047542,52.15135018,"Darlington 008C",1512
"371","E01012355","Darlington 008D","E06000005","Darlington","TLC","North East (England)",12.9282848,13.68900933,14.66771608,14.75079863,15.34545942,15.77009089,17.03422575,18.21711751,19.20047024,21.19032641,21.35487595,20.07220258,20.20370646,20.9980009,23.2241869,17.7073501,17.81420383,122.643901,130.2860291,117.4402728,124.9218147,171.6497103,187.3271075,"Darlington 008D",2862
"372","E01012356","Darlington 014A","E06000005","Darlington","TLC","North East (England)",40.09106389,42.58394642,45.11298646,45.70366786,47.14278453,47.57924795,52.16914407,55.64027476,59.84329159,66.52998704,68.25950635,65.42196794,66.7516258,69.0594379,77.2481489,129.0635755,74.54986269,29.59976659,23.70602795,23.88045625,23.5594054,26.11812378,32.31977342,"Darlington 014A",821
"373","E01012357","Darlington 014B","E06000005","Darlington","TLC","North East (England)",40.09106389,42.58394642,45.11298646,45.70366786,47.14278453,47.57924795,52.16914407,55.64027476,59.84329159,66.52998704,68.25950635,65.42196794,66.7516258,69.0594379,77.2481489,10.77815579,74.54986269,8.957029094,8.524126969,9.765843465,11.7306368,15.08596279,11.66551819,"Darlington 014B",495
"374","E01012358","Darlington 014C","E06000005","Darlington","TLC","North East (England)",4.730113231,4.689400214,4.865101758,5.129005646,5.171568018,5.606742184,5.882386702,6.201731564,6.565095458,6.711142147,6.758633934,6.350987031,6.470344992,6.88544378,6.80758214,5.582973294,7.313431867,7.037184455,11.78610826,10.68539751,10.45570827,9.909210411,7.109842134,"Darlington 014C",269
"375","E01012359","Darlington 014D","E06000005","Darlington","TLC","North East (England)",1.827750836,1.964276962,2.082700322,2.164124611,2.225933986,2.35801181,2.528134853,2.586859162,2.532090937,2.638821871,2.751753471,2.787050884,2.690708969,2.87260792,2.896501949,2.670851063,2.346495942,3.456096748,4.500051952,4.780460138,3.298586317,5.549284124,3.140950311,"Darlington 014D",141
"376","E01012360","Darlington 010C","E06000005","Darlington","TLC","North East (England)",8.53726924,8.456438969,8.931884054,8.969350735,9.04425557,10.09742692,10.90247523,11.01927155,11.33207743,11.47541334,11.97750669,11.38285146,11.10719805,11.46021191,11.87115095,12.14012257,13.25470074,16.61427135,13.7620555,13.43402192,15.83265713,15.66291878,16.38594304,"Darlington 010C",403
"377","E01012361","Darlington 011E","E06000005","Darlington","TLC","North East (England)",9.077630468,9.245738298,9.75166457,10.07474547,10.26538202,10.75141723,11.4514171,12.09226419,12.45865604,12.86372135,13.38952164,12.71310108,12.40138603,12.90226139,12.91070157,11.87851472,15.67214027,11.62248958,11.55309021,11.10363003,13.89762597,13.78064473,11.51308947,"Darlington 011E",372
"378","E01012362","Darlington 007A","E06000005","Darlington","TLC","North East (England)",2.1933302,2.230935778,2.311164519,2.28730986,2.422645656,2.480387128,2.710682816,2.823446004,2.864975091,2.927694959,2.801188338,2.851749933,2.843978798,2.95092091,2.855410614,2.758846079,2.717162804,2.949561172,3.813229687,4.604806839,3.910869347,5.003777966,3.412552978,"Darlington 007A",123
"379","E01012363","Darlington 007B","E06000005","Darlington","TLC","North East (England)",2.598344228,2.701453504,2.8612676,2.876118579,2.832857633,3.006352448,3.065434254,3.180695462,3.128972058,3.237556159,3.349765842,3.01270824,2.79139334,2.903494258,2.904654018,3.049135464,3.393452731,3.950749259,3.513556579,4.628682496,5.823315514,5.988212876,7.042225294,"Darlington 007B",153
"380","E01012364","Darlington 007C","E06000005","Darlington","TLC","North East (England)",6.057314332,6.34357685,6.781851592,6.963047571,7.304052414,8.295518046,9.166731571,9.361980585,10.37799133,10.58821381,10.96396427,10.99811256,11.17184375,12.02509243,8.828726402,6.858390279,8.136184354,9.865801279,9.340247849,12.46946415,9.815080179,13.11312945,14.00600051,"Darlington 007C",349
"381","E01012365","Darlington 007D","E06000005","Darlington","TLC","North East (England)",5.038026184,5.332147122,5.452769159,5.435754484,5.468235849,5.77610717,6.214893086,6.283161451,6.438729219,6.66513904,6.997005998,6.720781747,6.428356999,6.655076405,7.377565792,7.693640007,6.990935746,8.098263202,8.454926536,8.225953348,10.24852224,11.67799829,11.66191634,"Darlington 007D",237
"382","E01012366","Darlington 001D","E06000005","Darlington","TLC","North East (England)",409.3908959,404.3160659,432.8868138,525.8587247,605.8566717,629.6342048,666.9219624,614.6310312,604.8744623,549.5207136,581.5035345,515.3335164,538.0384182,602.2541424,591.5840448,270.9641801,339.1907483,349.9133313,504.8219447,499.7806699,513.1877662,490.0371303,474.4675387,"Darlington 001D",6741
"383","E01020590","County Durham 015A","E06000047","County Durham","TLC","North East (England)",16.40578066,16.83029813,17.73076695,18.89357632,20.24526874,20.9440259,23.50878987,25.410789,26.96082137,27.50562191,28.19257932,30.60663225,31.45820431,34.2344985,32.99693693,18.37506665,17.01947049,17.84555915,18.87216546,17.35158219,16.36092884,18.35884697,14.59799998,"County Durham 015A",550
"384","E01020591","County Durham 015B","E06000047","County Durham","TLC","North East (England)",22.69880582,25.38416383,27.61807942,27.27816082,28.23291816,32.90955039,36.58638096,39.68358568,41.4763807,44.49213884,45.47580226,49.63725587,47.08013953,51.84263355,50.71664987,39.5989126,32.51522341,27.28559742,31.81711423,34.73113648,34.18853314,31.39876128,36.67561852,"County Durham 015B",481
"385","E01020592","County Durham 011A","E06000047","County Durham","TLC","North East (England)",2.254075759,2.433747246,2.52096427,2.537701491,2.541554073,2.630083192,2.808622692,3.0042398,3.056237867,3.116429388,3.243914487,3.229575545,3.202359292,3.254590997,3.319408069,3.49000983,3.542838606,3.636094731,3.806467728,4.230874795,4.7363348,4.761782231,3.234663501,"County Durham 011A",164
"386","E01020593","County Durham 011B","E06000047","County Durham","TLC","North East (England)",51.89978885,52.45106567,54.90433854,55.55835124,60.47094225,65.9358817,72.96609826,76.29058939,84.25760223,84.97273077,74.9303902,80.45807737,84.65947715,84.14402007,90.71170759,75.53606865,96.44438994,104.8040753,110.3962776,104.0129096,81.92183269,63.20977527,48.35321895,"County Durham 011B",1853
"387","E01020594","County Durham 013A","E06000047","County Durham","TLC","North East (England)",8.05707514,7.861143807,8.474384325,8.367436781,8.846285527,9.053754148,9.98476698,10.64449712,11.43964186,11.57524393,10.13165267,10.74821277,10.83095359,10.82092869,10.17925656,9.479950991,8.448204377,21.17807167,25.88242881,25.12601947,21.3415416,21.50454843,26.43016102,"County Durham 013A",714
"388","E01020595","County Durham 013B","E06000047","County Durham","TLC","North East (England)",28.14877588,29.78579557,30.97957227,32.31071216,33.81266788,35.92717776,39.54714233,43.05620835,45.7300705,46.71917615,47.19481919,47.35876824,46.67619071,46.29444714,49.99952853,51.5036346,50.60452407,37.4334785,40.05396897,39.8562574,40.34773086,42.77943911,31.93385201,"County Durham 013B",1202
"389","E01020596","County Durham 007A","E06000047","County Durham","TLC","North East (England)",5.008545438,5.306502973,5.356075317,5.395953324,5.309209632,5.475328632,5.782755052,6.38587193,6.946870328,7.109069465,7.85818521,8.091647806,7.944477925,7.841766593,8.034598569,9.122947352,6.517211232,4.304556255,4.191413662,3.739804038,4.100695262,4.130977897,4.037182496,"County Durham 007A",143
"390","E01020597","County Durham 007B","E06000047","County Durham","TLC","North East (England)",4.562130291,4.915936912,5.024752844,5.112491948,5.253648273,5.57096229,6.261257641,6.576293739,6.667687794,6.968248855,7.08360279,6.823779283,6.687890791,7.059180421,7.13497027,8.668384636,7.986221547,9.368598559,8.272548128,9.74994153,10.10718895,8.314402071,7.2780493,"County Durham 007B",235
"391","E01020598","County Durham 007C","E06000047","County Durham","TLC","North East (England)",22.28866034,24.06295483,24.2020326,26.32166691,27.75072305,28.45889677,32.40422797,33.69473786,37.53442257,36.76627673,37.00804732,37.71104716,37.56228851,36.72725865,39.11410616,43.13363207,44.44342029,51.12067117,64.99804058,78.32786276,73.09458114,53.9091548,46.67242104,"County Durham 007C",1315
"392","E01020599","County Durham 011C","E06000047","County Durham","TLC","North East (England)",2.694092412,2.846478746,2.934721315,2.8817137,2.827502001,2.871993152,3.082455014,3.303420171,3.518287564,3.610875674,3.748193331,3.508375826,3.407310178,3.437506566,3.518260927,4.564007107,3.395497372,2.274761954,2.383512923,2.401881707,2.802343996,2.822206846,3.027540782,"County Durham 011C",155
"393","E01020600","County Durham 013C","E06000047","County Durham","TLC","North East (England)",3.702356707,3.9411176,4.030225125,3.947956271,3.808159345,3.859601853,4.11810815,4.379255137,4.605639307,4.589113234,4.801884626,4.449982433,4.282173646,4.28767992,4.372392372,4.554362232,4.858222852,4.424913754,4.479561552,4.499674384,4.653082969,4.737859411,4.697552141,"County Durham 013C",195
"394","E01020601","County Durham 011D","E06000047","County Durham","TLC","North East (England)",4.894217001,5.34891984,5.628239639,5.794658008,5.988743829,6.335378573,6.875519916,7.29737658,7.290728151,7.578188958,7.712575208,7.816017719,7.749773563,7.921042238,8.127536266,10.06649181,11.35288501,11.20938052,11.64089458,11.29637039,11.6024254,13.44929077,12.74897513,"County Durham 011D",346
"395","E01020602","County Durham 011E","E06000047","County Durham","TLC","North East (England)",3.239439741,3.47001892,3.642101718,3.75090763,3.856405111,3.991568436,4.271781984,4.554665698,4.683010437,4.879662581,4.988392769,4.930947722,4.952245021,5.101858958,5.152847632,7.112519847,7.715971482,6.507953158,6.02788866,6.253674247,5.936344066,5.770978025,6.428870113,"County Durham 011E",398
"396","E01020603","County Durham 013D","E06000047","County Durham","TLC","North East (England)",5.774950427,6.295953015,6.682118416,6.470241875,6.22465212,6.628524948,7.02863996,7.453255894,7.599894398,7.863887854,8.067118483,7.732521071,7.414724168,7.61281972,7.987755659,7.86407322,9.097002609,6.769375993,6.639503389,7.065694005,7.428737887,7.134106169,7.087333025,"County Durham 013D",185
"397","E01020604","County Durham 019A","E06000047","County Durham","TLC","North East (England)",5.546981129,5.841495846,6.179631073,6.364144339,6.636065383,6.885760987,7.298518439,7.737442622,7.982721382,8.213851494,8.523033709,8.274934177,8.059770488,8.268210816,8.278489764,9.361565687,7.837473568,8.417121747,7.745444857,10.28636288,11.5402908,10.53132945,9.641338348,"County Durham 019A",317
"398","E01020605","County Durham 013E","E06000047","County Durham","TLC","North East (England)",4.887275599,5.341114414,5.533106536,5.444545038,5.457768753,5.626500917,5.807321167,6.348982328,6.603839164,6.732703246,6.665768032,6.043508009,5.691952374,5.676061148,5.846599977,5.025859059,3.572108316,3.339731111,3.619422761,3.729863156,3.643011324,4.019219737,3.891203874,"County Durham 013E",153
"399","E01020606","County Durham 005A","E06000047","County Durham","TLC","North East (England)",1.993339989,2.070893749,2.11430152,2.125746881,2.21634555,2.286156697,2.36630402,2.487944886,2.601093665,2.56833554,2.673182405,2.554875837,2.621688453,2.792361412,2.837208897,2.830785365,2.939004519,2.87373069,3.33385323,3.645505411,4.125385653,3.90768716,3.397922336,"County Durham 005A",170
